customer_id,first_name,last_name,age,gender,email,phone,signup_date,loyalty_tier,city,state,country,marketing_channel,marketing_opt_in
258311,Kristen,Cole,18.0,Female,kristen.cole245@yahoo.com,626.890.9738,2024-03-21,Bronze,Austin,TX,USA,Social Media,True
768390,Timothy,Johnston,38.0,Male,timothy.johnston485@gmail.com,6979519712,2025-06-17,Bronze,Phoenix,AZ,USA,Search,True
918901,Kelly,Mills,45.0,Female,kelly.mills578@hotmail.com,737-218-9490,2024-06-08,Bronze,Miami,FL,USA,Referral,True
496915,Julie,Hunt,37.0,Female,julie.hunt477@yahoo.com,001-656-654-4209,2024-06-17,Silver,Phoenix,AZ,USA,Search,True
802344,Antonio,Kennedy,22.0,Male,antonio.kennedy786@gmail.com,001-304-690-4712,2024-11-07,Bronze,Tampa,FL,USA,Email,True
662879,Darlene,Gilbert,55.0,Female,darlene.gilbert172@yahoo.com,,2024-08-20,Bronze,Worcester,MA,USA,Social Media,False
576134,Robert,Atkins,40.0,Male,robert.atkins797@yahoo.com,429-527-6637,2024-11-25,Gold,Los Angeles,CA,USA,Search,True
273042,Kenneth,Wilkinson,43.0,Male,,+1-841-902-7674x7836,2024-01-27,Silver,Phoenix,AZ,USA,Direct,True
618056,Deborah,Moreno,44.0,Female,deborah.moreno111@yahoo.com,7478658018,2024-10-09,Gold,Ann Arbor,MI,USA,Social Media,False
544582,Leroy,Pearson,57.0,Male,leroy.pearson952@yahoo.com,744-214-9673x93852,2025-03-11,Bronze,Los Angeles,CA,USA,Email,True
912442,Michael,Decker,31.0,Male,michael.decker590@gmail.com,(218)517-5344x30091,2025-02-03,Silver,Dallas,TX,USA,Direct,True
279414,Trevor,Little,22.0,Male,trevor.little930@hotmail.com,619-626-9212,2025-05-23,Silver,Tacoma,WA,USA,Social Media,True
528226,Julie,Mayer,30.0,Female,julie.mayer407@hotmail.com,,2024-03-21,Gold,Worcester,MA,USA,Search,True
245284,Tina,Baker,36.0,Female,tina.baker78@yahoo.com,873-596-2712,2025-02-07,Silver,Orlando,FL,USA,Email,False
218381,Lisa,Rodriguez,25.0,Female,lisa.rodriguez105@yahoo.com,001-241-201-1947x072,2025-01-13,Gold,Austin,TX,USA,Email,True
770348,Matthew,Adams,57.0,Male,matthew.adams792@hotmail.com,969-308-7766x18306,2024-05-09,Platinum,Scottsdale,AZ,USA,Direct,True
861689,Latoya,Donovan,57.0,Female,latoya.donovan871@yahoo.com,246-801-5851x74328,2025-02-15,Platinum,Tucson,AZ,USA,Social Media,False
262641,Mary,Evans,52.0,Female,mary.evans615@yahoo.com,,2024-12-25,Bronze,Grand Rapids,MI,USA,Social Media,True
222328,John,Brown,30.0,Male,john.brown816@hotmail.com,+1-547-987-0050x5061,2024-03-25,Bronze,Columbus,OH,USA,Social Media,True
985037,Todd,Berg,34.0,Male,todd.berg802@hotmail.com,,2025-03-25,Bronze,Cambridge,MA,USA,Email,True
654523,Michael,Anderson,30.0,Male,michael.anderson356@gmail.com,,2025-03-24,Bronze,Miami,FL,USA,Social Media,True
510893,Regina,Simmons,18.0,Female,regina.simmons678@hotmail.com,+1-365-619-8253x09251,2024-12-13,Bronze,Sacramento,CA,USA,Email,True
132874,Donald,Perry,34.0,Non-binary,donald.perry71@hotmail.com,(282)973-9021x962,2024-10-07,Silver,San Diego,CA,USA,Search,True
481010,Bobby,Smith,70.0,Male,bobby.smith13@gmail.com,001-594-467-2324x876,2024-10-11,Bronze,Rochester,NY,USA,Social Media,True
434764,Leroy,Johnson,34.0,Male,leroy.johnson843@gmail.com,001-379-714-5608x331,2024-04-13,Bronze,Albany,NY,USA,Referral,False
843873,Shari,Hatfield,33.0,Female,shari.hatfield109@hotmail.com,973.440.3127,2024-08-06,Bronze,Raleigh,NC,USA,Search,True
408448,Caitlin,Livingston,26.0,Female,caitlin.livingston984@gmail.com,+1-454-436-4597x0108,2024-06-22,Bronze,Sacramento,CA,USA,Social Media,True
545031,Rachel,Washington,28.0,Female,rachel.washington651@gmail.com,537-399-5635,2024-10-22,Silver,Spokane,WA,USA,Social Media,True
553059,Erika,Garcia,53.0,Female,erika.garcia725@hotmail.com,(436)831-7970x62397,2024-03-19,Silver,Boulder,CO,USA,Search,True
339643,James,Ellis,24.0,Male,,+1-954-835-2090x4217,2024-11-05,Bronze,Austin,TX,USA,Search,False
977008,Carolyn,Cooper,19.0,Female,carolyn.cooper752@yahoo.com,+1-929-929-8316x873,2024-10-23,Gold,Chicago,IL,USA,Social Media,True
266813,Diana,Blair,18.0,Female,,235.869.3929,2024-10-21,Gold,Durham,NC,USA,Direct,True
531554,William,Williams,26.0,Male,william.williams631@yahoo.com,001-280-868-6717x7318,2025-05-16,Gold,Tampa,FL,USA,Referral,False
846270,Tiffany,Anderson,38.0,Female,tiffany.anderson794@yahoo.com,210.974.2799,2024-09-21,Silver,Athens,GA,USA,Search,False
792623,John,Taylor,68.0,Male,john.taylor477@hotmail.com,(525)370-1658x0464,2025-04-11,Silver,Spokane,WA,USA,Email,True
939566,Lisa,Rogers,49.0,Female,lisa.rogers846@gmail.com,550.416.5790x55281,2024-05-24,Bronze,Savannah,GA,USA,Direct,False
267355,Vicki,Allen,29.0,Female,vicki.allen331@gmail.com,+1-779-733-5548x6401,2025-03-22,Bronze,San Diego,CA,USA,Social Media,False
194595,Jesse,Mason,38.0,Male,jesse.mason851@gmail.com,488.647.9513x7116,2024-08-09,Bronze,Boston,MA,USA,Email,False
251434,Tyler,Jones,31.0,Male,tyler.jones286@gmail.com,912-772-3804x682,2024-07-17,Bronze,Los Angeles,CA,USA,Referral,False
266711,Robert,Rojas,33.0,Non-binary,robert.rojas250@gmail.com,931-903-8569x5579,2025-03-23,Bronze,Savannah,GA,USA,Search,False
785346,Elizabeth,Anderson,49.0,Female,elizabeth.anderson584@yahoo.com,(643)975-4025,2025-01-18,Silver,Raleigh,NC,USA,Social Media,True
298585,Tyler,Montgomery,38.0,Male,tyler.montgomery345@gmail.com,001-484-922-2231x059,2025-02-04,Bronze,Jacksonville,FL,USA,Email,False
447566,Debbie,Lopez,26.0,Female,debbie.lopez507@hotmail.com,001-205-852-5782x841,2024-02-22,Bronze,Denver,CO,USA,Email,False
454569,Timothy,Mack,58.0,Male,timothy.mack187@yahoo.com,320-988-5474x92975,2024-02-27,Bronze,San Diego,CA,USA,Email,True
791592,Steven,Taylor,44.0,Male,steven.taylor218@hotmail.com,740-269-3751,2024-07-11,Gold,Cleveland,OH,USA,Email,True
865712,Lisa,Lee,18.0,Female,lisa.lee817@hotmail.com,843.501.8718,2024-02-15,Bronze,Cleveland,OH,USA,Email,True
152017,Katherine,Morrison,23.0,Female,katherine.morrison349@hotmail.com,6567265650,2025-06-30,Bronze,Spokane,WA,USA,Direct,True
607556,Gregory,Madden,31.0,Male,gregory.madden902@hotmail.com,437-367-4266,2025-04-16,Bronze,Pittsburgh,PA,USA,Social Media,True
855845,Douglas,Turner,44.0,Non-binary,douglas.turner719@hotmail.com,519-461-0646x28792,2025-06-07,Bronze,Tacoma,WA,USA,Referral,False
106059,Ronnie,Roberts,18.0,Male,ronnie.roberts570@yahoo.com,,2025-07-12,Bronze,San Diego,CA,USA,Social Media,False
553606,Deborah,Blanchard,20.0,Female,deborah.blanchard530@hotmail.com,,2025-07-06,Bronze,Atlanta,GA,USA,Referral,False
149433,Keith,Oneill,18.0,Male,keith.oneill88@hotmail.com,+1-471-758-9042x90257,2025-04-22,Silver,Denver,CO,USA,Direct,True
150555,Christopher,Nelson,45.0,Male,christopher.nelson738@yahoo.com,+1-750-744-8183x2192,2025-06-13,Bronze,Columbus,OH,USA,Direct,True
369304,Samantha,Cohen,25.0,Female,samantha.cohen501@yahoo.com,,2025-02-18,Silver,Sacramento,CA,USA,Direct,False
531846,Gina,Bartlett,33.0,Female,gina.bartlett777@gmail.com,328.833.8988,2024-08-11,Bronze,Naperville,IL,USA,Search,True
276171,Julia,Jones,30.0,Female,julia.jones708@gmail.com,7754452798,2024-05-02,Bronze,Orlando,FL,USA,Email,True
492493,Michelle,Johnson,33.0,Female,michelle.johnson662@gmail.com,822.334.2321,2024-06-14,Bronze,Worcester,MA,USA,Search,False
549361,Angela,Hampton,51.0,Female,angela.hampton503@yahoo.com,6312089071,2024-12-04,Bronze,Grand Rapids,MI,USA,Social Media,True
596587,Andrea,Contreras,36.0,Female,andrea.contreras812@gmail.com,493-693-2501,2024-10-12,Bronze,Raleigh,NC,USA,Search,False
737012,Travis,Bailey,35.0,Male,travis.bailey96@gmail.com,293.389.1190x83342,2025-01-14,Bronze,Seattle,WA,USA,Email,True
854133,Tammy,Knapp,32.0,Female,tammy.knapp227@hotmail.com,859.327.1256x6383,2025-08-29,Bronze,Spokane,WA,USA,Email,False
742541,Pam,Edwards,46.0,Female,pam.edwards709@yahoo.com,782-975-4801,2024-08-24,Silver,Jacksonville,FL,USA,Social Media,True
440795,Brian,Campbell,25.0,Male,brian.campbell314@hotmail.com,001-247-938-6463x1752,2025-04-05,Gold,Austin,TX,USA,Social Media,True
784246,Megan,Sanders,31.0,Female,megan.sanders596@hotmail.com,+1-811-326-6912x15353,2024-07-09,Bronze,Cincinnati,OH,USA,Social Media,False
756916,David,Coleman,37.0,Male,david.coleman485@yahoo.com,499-946-5796x784,2024-11-17,Bronze,Tampa,FL,USA,Email,True
385804,Brian,King,36.0,Male,brian.king544@yahoo.com,820.710.1702,2025-02-11,Bronze,Salem,OR,USA,Email,False
767655,Brittany,Howell,43.0,Female,brittany.howell436@gmail.com,001-218-277-3477x84858,2025-04-13,Silver,Dallas,TX,USA,Email,False
481874,Wanda,Beard,54.0,Female,wanda.beard564@gmail.com,(875)467-7002x8427,2025-01-18,Silver,Scottsdale,AZ,USA,Search,True
918605,Erik,Price,41.0,Male,erik.price361@gmail.com,001-278-889-7782,2025-02-20,Gold,Dallas,TX,USA,Email,False
255538,Dennis,Garza,29.0,Male,dennis.garza465@yahoo.com,+1-254-750-0902x559,2024-08-03,Silver,Durham,NC,USA,Social Media,True
764417,James,Patterson,18.0,Male,james.patterson314@yahoo.com,(250)733-3491x14152,2025-06-19,Bronze,Tampa,FL,USA,Search,True
270886,Andrew,Barrett,52.0,Male,andrew.barrett237@yahoo.com,001-886-840-7905,2024-09-03,Platinum,Tampa,FL,USA,Direct,True
508476,Frank,Davis,39.0,Male,frank.davis739@yahoo.com,735-878-5294,2024-10-17,Platinum,Seattle,WA,USA,Email,True
385089,Dakota,Reid,35.0,Male,dakota.reid324@gmail.com,,2024-06-23,Silver,San Francisco,CA,USA,Search,True
289061,Leslie,Nelson,32.0,Female,leslie.nelson761@hotmail.com,876.635.1484x68536,2024-10-14,Bronze,Los Angeles,CA,USA,Email,False
465595,Lori,Chavez,18.0,Female,lori.chavez974@hotmail.com,(808)229-7374,2024-02-29,Gold,Colorado Springs,CO,USA,Search,False
951149,Kelly,Diaz,60.0,Female,kelly.diaz197@gmail.com,624.666.5136,2025-03-30,Bronze,Orlando,FL,USA,Email,True
478894,Maria,Scott,26.0,Female,maria.scott757@hotmail.com,963.912.3034,2025-07-13,Platinum,Denver,CO,USA,Social Media,True
896180,Kristin,Graham,50.0,Female,kristin.graham284@hotmail.com,4322420448,2024-10-20,Gold,Albany,NY,USA,Email,True
609870,Victor,Tucker,39.0,Male,victor.tucker103@gmail.com,,2025-01-20,Silver,Dallas,TX,USA,Referral,False
267626,David,Duncan,31.0,Male,david.duncan304@hotmail.com,389-784-7139,2024-09-27,Silver,Detroit,MI,USA,Social Media,False
778853,Erin,Silva,24.0,Female,erin.silva370@yahoo.com,001-236-932-1234x7649,2024-11-12,Bronze,Phoenix,AZ,USA,Search,True
957476,Joseph,Lyons,37.0,Male,joseph.lyons310@gmail.com,286-573-4257x54090,2025-01-16,Silver,Boston,MA,USA,Email,True
409228,Dawn,Cruz,36.0,Female,dawn.cruz726@hotmail.com,001-551-683-7606x441,2024-06-09,Bronze,Atlanta,GA,USA,Direct,True
666258,Daniel,Zamora,51.0,Male,daniel.zamora281@yahoo.com,,2025-05-17,Gold,Austin,TX,USA,Search,False
756144,Guy,Guzman,43.0,Male,guy.guzman998@hotmail.com,,2024-04-13,Silver,Phoenix,AZ,USA,Social Media,False
127073,Christopher,Black,50.0,Male,christopher.black567@hotmail.com,001-329-865-7724x29543,2025-05-07,Gold,Los Angeles,CA,USA,Email,True
869221,Jacob,Long,50.0,Male,jacob.long715@yahoo.com,001-530-608-9317,2024-05-11,Bronze,Spokane,WA,USA,Referral,True
156059,Meredith,Jackson,27.0,Female,meredith.jackson654@yahoo.com,+1-869-942-1529x108,2024-07-20,Silver,Portland,OR,USA,Email,False
194184,Samantha,Snyder,44.0,Female,samantha.snyder106@gmail.com,001-633-544-7626x393,2025-04-27,Gold,Jacksonville,FL,USA,Email,False
800558,Jennifer,Ortiz,42.0,Female,jennifer.ortiz588@gmail.com,9443397359,2025-06-15,Silver,Houston,TX,USA,Referral,True
237268,Alexandra,Anderson,28.0,Female,alexandra.anderson481@yahoo.com,001-763-566-9411x800,2024-08-25,Silver,Tampa,FL,USA,Search,True
289311,John,Gomez,34.0,Male,john.gomez452@hotmail.com,+1-490-604-8964x65280,2024-08-12,Silver,Eugene,OR,USA,Email,True
353168,Christopher,Vasquez,46.0,Male,christopher.vasquez189@yahoo.com,921.658.6241x502,2024-09-06,Bronze,Dallas,TX,USA,Email,True
642047,Nicole,Howe,42.0,Female,nicole.howe259@yahoo.com,294-585-6257x287,2025-01-02,Bronze,Phoenix,AZ,USA,Email,True
210200,Charles,Hall,60.0,Male,charles.hall117@gmail.com,942.376.1707x5877,2025-01-14,Bronze,Worcester,MA,USA,Referral,True
124876,Ryan,Camacho,30.0,Male,ryan.camacho411@gmail.com,(213)442-2849x939,2025-03-28,Gold,Seattle,WA,USA,Email,True
294470,Jason,Jones,,Male,jason.jones76@yahoo.com,+1-915-904-1659x15201,2024-08-09,Bronze,Ann Arbor,MI,USA,Search,False
233335,Jesse,Moses,25.0,Male,jesse.moses156@hotmail.com,+1-305-809-7592x30450,2024-09-27,Gold,New York,NY,USA,Email,False
874299,Anna,Scott,24.0,Female,anna.scott831@gmail.com,001-661-403-2664x21476,2024-09-27,Bronze,Columbus,OH,USA,Email,True
589266,Ian,Davis,28.0,Male,ian.davis88@yahoo.com,437.876.7499x61659,2025-04-23,Silver,Rochester,NY,USA,Search,False
663869,Mark,Davis,39.0,Male,mark.davis122@hotmail.com,473-427-8814x76174,2024-10-27,Bronze,San Francisco,CA,USA,Email,False
173743,Melinda,Evans,33.0,Female,melinda.evans783@gmail.com,964.690.8108x18661,2024-07-02,Silver,Tacoma,WA,USA,Direct,True
627699,Henry,Richards,51.0,Male,henry.richards621@hotmail.com,6177226016,2024-06-14,Bronze,Tucson,AZ,USA,Email,False
259486,Kevin,Gibson,32.0,Male,kevin.gibson795@hotmail.com,294.252.3219x416,2024-08-23,Bronze,San Francisco,CA,USA,Search,False
912674,James,Smith,22.0,Male,james.smith462@hotmail.com,476.297.4995x6412,2024-11-28,Bronze,Jacksonville,FL,USA,Email,False
142263,Connor,Cabrera,38.0,Male,connor.cabrera305@hotmail.com,303.672.3683,2024-06-03,Bronze,Sacramento,CA,USA,Social Media,False
920879,Randy,Hernandez,32.0,Male,randy.hernandez440@yahoo.com,5125277707,2024-07-30,Bronze,Cambridge,MA,USA,Social Media,True
215560,Elizabeth,Gallegos,39.0,Female,elizabeth.gallegos583@yahoo.com,6502166799,2024-05-26,Bronze,San Diego,CA,USA,Email,True
846102,Katherine,Tucker,56.0,Female,katherine.tucker62@hotmail.com,001-897-930-8069x5814,2024-11-27,Gold,Cincinnati,OH,USA,Email,False
933473,Bruce,Dean,37.0,Male,bruce.dean984@hotmail.com,(576)702-4375x738,2025-09-03,Bronze,Cambridge,MA,USA,Social Media,True
126133,Thomas,Castaneda,35.0,Male,thomas.castaneda102@hotmail.com,+1-472-446-6572x93417,2025-01-22,Bronze,Cincinnati,OH,USA,Referral,True
921402,Christina,Obrien,53.0,Female,christina.obrien641@gmail.com,(274)333-8005x45228,2025-07-26,Bronze,Atlanta,GA,USA,Referral,False
620065,George,Wilson,29.0,Male,george.wilson271@gmail.com,683-474-5508,2024-08-23,Silver,Philadelphia,PA,USA,Email,True
171166,Sarah,Russo,48.0,Female,sarah.russo84@hotmail.com,+1-410-377-1199x18081,2025-07-06,Bronze,Durham,NC,USA,Referral,True
666122,Shelby,Bartlett,40.0,Female,shelby.bartlett246@gmail.com,001-847-287-1255x2137,2025-01-27,Bronze,Boston,MA,USA,Direct,True
812521,David,Lamb,58.0,Male,david.lamb566@yahoo.com,482-814-5653x2863,2024-02-05,Bronze,Austin,TX,USA,Referral,False
742901,Jennifer,Ortiz,39.0,Female,jennifer.ortiz161@yahoo.com,250.872.0811x55626,2025-05-17,Bronze,Detroit,MI,USA,Email,True
290240,Olivia,Keller,29.0,Female,olivia.keller419@hotmail.com,(790)784-6684,2025-08-15,Gold,Atlanta,GA,USA,Social Media,True
961608,Aimee,Ramirez,,Female,aimee.ramirez706@hotmail.com,+1-626-373-8997x563,2025-04-25,Silver,Spokane,WA,USA,Referral,True
209934,Andrew,Cook,19.0,Male,andrew.cook482@hotmail.com,001-228-284-3188x4852,2025-02-13,Bronze,Cincinnati,OH,USA,Email,True
776024,Steve,Fernandez,18.0,Male,steve.fernandez34@yahoo.com,746.381.0548,2025-01-11,Gold,San Diego,CA,USA,Social Media,True
232124,Anthony,Curtis,46.0,Male,anthony.curtis296@gmail.com,749.607.5399x893,2024-10-14,Gold,Chicago,IL,USA,Email,True
659864,Dustin,Glover,39.0,Male,dustin.glover720@hotmail.com,001-526-783-1589,2025-06-14,Bronze,Rochester,NY,USA,Email,False
104547,Jesse,Thomas,37.0,Male,jesse.thomas73@yahoo.com,(811)606-2737x15869,2025-07-11,Gold,Sacramento,CA,USA,Email,True
629083,Kevin,Fields,28.0,Male,kevin.fields240@yahoo.com,001-376-522-8277x288,2025-09-07,Silver,Durham,NC,USA,Social Media,True
287711,Jesus,Johnson,34.0,Male,jesus.johnson807@gmail.com,+1-651-296-1159,2025-03-16,Gold,Rochester,NY,USA,Email,True
994006,Kelly,Wilson,38.0,Female,kelly.wilson604@yahoo.com,(544)470-2296x044,2025-01-13,Gold,Salem,OR,USA,Social Media,True
737292,Sabrina,Burns,39.0,Female,sabrina.burns436@gmail.com,+1-951-706-7949,2025-02-14,Gold,San Francisco,CA,USA,Direct,True
715861,Richard,Alvarez,46.0,Male,richard.alvarez558@hotmail.com,+1-822-887-7725x199,2025-04-08,Silver,Phoenix,AZ,USA,Search,True
752931,Crystal,Foster,23.0,Female,,3743120948,2025-05-09,Bronze,Buffalo,NY,USA,Referral,True
557185,Corey,Montgomery,32.0,Male,corey.montgomery931@hotmail.com,001-509-983-7801x82043,2025-08-24,Platinum,Philadelphia,PA,USA,Social Media,False
499339,Bradley,Ferguson,36.0,Male,bradley.ferguson847@yahoo.com,,2024-09-09,Bronze,Dallas,TX,USA,Search,False
423328,Ashley,Garcia,51.0,Female,ashley.garcia74@gmail.com,222-241-2462x0952,2024-12-16,Bronze,San Francisco,CA,USA,Search,False
570417,Edward,Garcia,42.0,Male,edward.garcia170@gmail.com,(854)361-0339x93788,2025-05-16,Bronze,Chicago,IL,USA,Referral,False
654375,Derrick,Flores,35.0,Male,derrick.flores610@hotmail.com,(617)806-3048x91382,2024-05-11,Silver,Worcester,MA,USA,Email,True
515674,Jill,Mathis,31.0,Female,jill.mathis450@hotmail.com,925.282.3868,2024-07-26,Silver,Dallas,TX,USA,Direct,False
526957,April,Marshall,28.0,Female,april.marshall480@hotmail.com,620-207-4946x5398,2025-03-05,Silver,Charlotte,NC,USA,Direct,True
934213,Christopher,Ferguson,31.0,Male,christopher.ferguson717@gmail.com,616-912-8463x9855,2025-01-19,Bronze,San Diego,CA,USA,Email,True
393507,Don,Bates,44.0,Male,don.bates966@yahoo.com,937-895-0209x70026,2025-01-21,Bronze,Jacksonville,FL,USA,Email,True
386818,Joshua,Cobb,45.0,Male,joshua.cobb513@hotmail.com,+1-318-907-1569x5620,2025-01-12,Bronze,Boulder,CO,USA,Social Media,True
636112,Jacob,Lee,39.0,Male,jacob.lee506@gmail.com,504.953.1943,2024-08-27,Bronze,Durham,NC,USA,Search,False
416452,Walter,Johnson,42.0,Male,walter.johnson83@yahoo.com,001-593-403-6149x872,2024-04-19,Bronze,Pittsburgh,PA,USA,Social Media,False
483147,Austin,Anderson,23.0,Male,austin.anderson911@gmail.com,(649)938-4308,2024-08-28,Silver,Los Angeles,CA,USA,Referral,True
477408,April,Simmons,40.0,Female,april.simmons753@hotmail.com,+1-505-266-4187x7580,2024-02-14,Bronze,Sacramento,CA,USA,Social Media,True
251262,Donald,Fisher,18.0,Male,donald.fisher619@yahoo.com,706-635-1903x61332,2024-11-05,Silver,Tucson,AZ,USA,Social Media,True
822610,Amy,Garrett,63.0,Female,amy.garrett27@gmail.com,560.395.4317x3505,2025-05-23,Bronze,Pittsburgh,PA,USA,Email,True
709483,Reginald,Harvey,35.0,Male,reginald.harvey235@gmail.com,+1-279-611-0065x1207,2024-04-06,Silver,Miami,FL,USA,Email,False
274094,Leslie,Reynolds,43.0,Male,leslie.reynolds784@gmail.com,+1-908-804-6619x63990,2025-09-30,Bronze,Los Angeles,CA,USA,Search,True
803050,Julie,Patterson,45.0,Female,julie.patterson842@hotmail.com,+1-315-507-8593x110,2024-04-15,Bronze,Cincinnati,OH,USA,Email,False
311051,Sue,Martinez,42.0,Female,sue.martinez591@hotmail.com,656-879-7232x002,2025-04-29,Gold,Worcester,MA,USA,Email,True
878904,Jose,Pearson,49.0,Male,jose.pearson782@yahoo.com,498-222-7495x4508,2025-01-16,Bronze,Chicago,IL,USA,Social Media,True
479622,David,Fuentes,24.0,Male,david.fuentes482@hotmail.com,9659333153,2025-01-21,Silver,Phoenix,AZ,USA,Direct,False
728511,Kyle,Rivera,28.0,Male,kyle.rivera668@hotmail.com,001-259-946-5217,2025-03-25,Bronze,Athens,GA,USA,Referral,True
827483,Colleen,Smith,37.0,Female,colleen.smith939@gmail.com,001-237-793-3756x362,2025-04-10,Gold,Jacksonville,FL,USA,Email,True
759515,Adam,Howard,58.0,Male,adam.howard186@hotmail.com,524-573-9500,2024-04-01,Silver,Tucson,AZ,USA,Referral,False
227598,Diane,Robinson,53.0,Female,diane.robinson447@yahoo.com,001-825-383-2302x4102,2024-04-01,Silver,Athens,GA,USA,Social Media,False
897291,George,Clark,34.0,Male,george.clark993@yahoo.com,455.428.9611,2024-07-16,Bronze,Jacksonville,FL,USA,Email,True
562945,Robert,Lee,52.0,Male,,001-455-796-3099x384,2024-06-14,Bronze,Miami,FL,USA,Search,True
407063,Danielle,Soto,27.0,Female,danielle.soto419@yahoo.com,(489)873-1791,2025-03-05,Bronze,Dallas,TX,USA,Referral,False
987040,Paul,Newman,30.0,Male,paul.newman329@hotmail.com,,2024-12-20,Bronze,San Diego,CA,USA,Email,True
439154,Daniel,Jacobson,46.0,Male,daniel.jacobson108@yahoo.com,663.346.6925,2025-01-06,Bronze,Grand Rapids,MI,USA,Social Media,True
336817,Brandy,Miller,37.0,Female,brandy.miller338@yahoo.com,753.990.7895x67766,2025-03-18,Bronze,Columbus,OH,USA,Email,True
877973,Emily,Reyes,48.0,Female,emily.reyes711@gmail.com,534.315.1488x814,2024-01-22,Platinum,Sacramento,CA,USA,Email,True
350194,Barbara,Ward,40.0,Female,barbara.ward296@hotmail.com,453.654.4439,2025-01-21,Bronze,Sacramento,CA,USA,Search,False
787306,Adam,Evans,36.0,Male,adam.evans968@yahoo.com,(969)907-8263x3373,2024-05-18,Gold,Durham,NC,USA,Social Media,True
713497,Glen,Miller,35.0,Male,glen.miller834@gmail.com,(763)777-8052x92407,2025-06-30,Bronze,Sacramento,CA,USA,Referral,True
803644,Darin,Simmons,40.0,Male,darin.simmons466@yahoo.com,001-884-859-0902x25999,2024-06-25,Gold,New York,NY,USA,Social Media,True
717635,Christina,Myers,29.0,Female,christina.myers323@hotmail.com,(237)915-9741x2182,2024-07-09,Gold,Miami,FL,USA,Search,True
411524,Alexander,Gonzalez,36.0,Male,alexander.gonzalez332@yahoo.com,833-848-1705x8025,2025-02-24,Platinum,Tampa,FL,USA,Search,True
348820,Brooke,Rodriguez,42.0,Female,brooke.rodriguez994@hotmail.com,(571)963-2346x72994,2024-04-05,Gold,Phoenix,AZ,USA,Email,False
698248,Donald,Smith,23.0,Male,donald.smith886@gmail.com,216.393.8597x779,2025-04-10,Bronze,Springfield,IL,USA,Email,False
156042,Donna,Ibarra,39.0,Female,donna.ibarra845@yahoo.com,(446)392-6329x676,2024-03-08,Gold,Naperville,IL,USA,Referral,False
389060,James,Bautista,50.0,Male,james.bautista674@gmail.com,(348)741-3768,2024-02-19,Bronze,Chicago,IL,USA,Email,False
432284,Angela,Garcia,42.0,Female,angela.garcia474@yahoo.com,(572)843-8070x17656,2024-07-04,Bronze,Colorado Springs,CO,USA,Social Media,True
453806,Amanda,King,42.0,Female,amanda.king56@hotmail.com,(957)477-1183,2025-03-03,Bronze,Spokane,WA,USA,Referral,False
113123,John,Ramirez,29.0,Male,john.ramirez531@gmail.com,(409)312-4186,2024-02-14,Gold,Columbus,OH,USA,Search,False
260918,Michael,Smith,48.0,Male,michael.smith638@yahoo.com,,2025-06-16,Gold,San Diego,CA,USA,Email,False
827295,Jeanette,Parker,47.0,Female,jeanette.parker641@gmail.com,+1-200-263-3533x106,2025-07-13,Silver,San Antonio,TX,USA,Social Media,False
736679,Gabrielle,Lee,36.0,Female,gabrielle.lee779@hotmail.com,731-722-0681,2024-06-15,Silver,Savannah,GA,USA,Social Media,False
547976,Justin,Lopez,18.0,Male,justin.lopez209@gmail.com,+1-466-213-3155,2025-02-14,Silver,Los Angeles,CA,USA,Search,False
797677,Richard,Stewart,38.0,Non-binary,richard.stewart563@yahoo.com,573.814.9501,2024-09-10,Silver,Boulder,CO,USA,Email,False
372352,Eric,George,18.0,Male,eric.george950@gmail.com,001-789-924-1956x252,2025-05-06,Bronze,Boston,MA,USA,Search,False
412756,Andrea,Smith,60.0,Female,andrea.smith449@hotmail.com,,2025-01-08,Bronze,Dallas,TX,USA,Email,True
227954,Nicole,Harvey,40.0,Female,nicole.harvey125@gmail.com,(557)943-2630,2024-08-20,Bronze,Sacramento,CA,USA,Direct,True
325360,Nancy,Murphy,37.0,Female,nancy.murphy997@yahoo.com,508-864-0355x33803,2024-02-17,Bronze,Denver,CO,USA,Direct,True
941801,Kelly,White,41.0,Female,kelly.white624@hotmail.com,3174130232,2025-11-01,Silver,Scottsdale,AZ,USA,Email,False
318557,Leslie,Guerra,43.0,Female,leslie.guerra727@gmail.com,881.467.4233,2025-04-27,Silver,Portland,OR,USA,Social Media,False
484415,Larry,Turner,25.0,Male,larry.turner319@hotmail.com,834.471.5662x776,2025-09-15,Bronze,Seattle,WA,USA,Social Media,True
697476,Robert,Leon,29.0,Male,robert.leon566@gmail.com,001-966-614-9828x24674,2024-07-10,Silver,Miami,FL,USA,Search,False
847602,James,Obrien,34.0,Male,james.obrien96@gmail.com,727-832-3008x57666,2024-02-11,Bronze,Eugene,OR,USA,Direct,True
764907,John,Davidson,46.0,Male,john.davidson862@hotmail.com,660-716-9236,2024-09-24,Silver,San Francisco,CA,USA,Social Media,True
807261,Jordan,Burns,54.0,Male,jordan.burns473@hotmail.com,(906)463-3705x024,2024-10-03,Bronze,Miami,FL,USA,Direct,False
360358,David,Guzman,47.0,Male,david.guzman664@hotmail.com,(501)816-6918,2025-02-03,Bronze,Philadelphia,PA,USA,Email,False
642494,Carol,Simmons,41.0,Female,carol.simmons511@hotmail.com,588-869-4611x9524,2024-03-09,Gold,Columbus,OH,USA,Referral,True
